Time,Protcol,Flag,Family,Clusters,SeddAddress,ExpAddress,BTC,USD,Netflow_Bytes,IPaddress,Threats,Port,Prediction
11,TCP,APS,EDA2,2,1GZkujBR,18e372GN,4,1201,782,D,SSH,5062,A
16,TCP,APS,EDA2,2,1GZkujBR,18e372GN,4,1207,786,D,SSH,5062,A
10,TCP,APS,EDA2,2,1GZkujBR,18e372GN,4,1213,790,D,SSH,5062,A
6,TCP,APS,EDA2,2,1GZkujBR,18e372GN,4,1219,794,D,SSH,5062,A
6,TCP,APS,EDA2,2,1GZkujBR,18e372GN,4,1225,798,D,SSH,5062,A
56,TCP,APS,EDA2,2,1GZkujBR,18e372GN,4,1231,802,D,SSH,5062,A
10,TCP,APS,EDA2,2,1GZkujBR,18e372GN,4,1237,806,D,SSH,5062,A
10,TCP,APS,EDA2,2,1GZkujBR,18e372GN,4,1243,810,D,SSH,5062,A
60,TCP,APS,EDA2,2,1GZkujBR,18e372GN,4,1249,814,D,SSH,5062,A
14,TCP,APS,EDA2,2,1GZkujBR,18e372GN,4,1255,818,D,SSH,5062,A
45,TCP,APS,EDA2,2,1GZkujBR,18e372GN,4,1261,822,D,SSH,5062,A
43,TCP,APS,EDA2,2,1GZkujBR,18e372GN,4,1267,826,D,SSH,5062,A
41,TCP,APS,EDA2,2,1GZkujBR,18e372GN,4,1273,830,D,SSH,5062,A
39,TCP,APS,EDA2,2,1GZkujBR,18e372GN,4,1279,834,D,SSH,5062,A
37,TCP,APS,EDA2,2,1GZkujBR,18e372GN,4,1285,838,D,SSH,5062,A
35,TCP,APS,EDA2,2,1GZkujBR,18e372GN,4,1291,842,D,SSH,5062,A
7,TCP,APS,EDA2,2,1GZkujBR,18e372GN,4,1297,846,D,SSH,5062,A
5,TCP,APS,EDA2,2,1GZkujBR,18e372GN,4,1303,850,D,SSH,5062,A
3,TCP,APS,EDA2,2,1GZkujBR,18e372GN,4,1309,854,D,SSH,5062,A
1,TCP,APS,EDA2,2,1GZkujBR,18e372GN,4,1315,858,D,SSH,5062,A
6,TCP,APS,EDA2,2,1GZkujBR,18e372GN,4,1321,862,D,SSH,5062,A
45,TCP,APS,EDA2,2,1GZkujBR,18e372GN,4,1327,866,D,SSH,5062,A
43,TCP,APS,EDA2,2,1GZkujBR,18e372GN,4,1333,870,D,SSH,5062,A
41,TCP,APS,EDA2,2,1GZkujBR,18e372GN,4,1339,874,D,SSH,5062,A
50,TCP,APS,EDA2,2,1GZkujBR,18e372GN,4,1345,878,D,SSH,5062,A
48,TCP,APS,EDA2,2,1GZkujBR,18e372GN,4,1351,882,D,SSH,5062,A
46,TCP,APS,EDA2,2,1GZkujBR,18e372GN,4,1357,886,D,SSH,5062,A
44,TCP,APS,EDA2,2,1GZkujBR,18e372GN,4,1363,890,D,SSH,5062,A
42,TCP,APS,EDA2,2,1GZkujBR,18e372GN,4,1369,894,D,SSH,5062,A
40,TCP,APS,EDA2,2,1GZkujBR,18e372GN,4,1375,898,D,SSH,5062,A
38,TCP,APS,EDA2,2,1GZkujBR,18e372GN,4,1381,902,D,SSH,5062,A
36,TCP,APS,EDA2,2,1GZkujBR,18e372GN,4,1387,906,D,SSH,5062,A
34,TCP,APS,EDA2,2,1GZkujBR,18e372GN,4,1393,910,D,SSH,5062,A
32,TCP,APS,EDA2,2,1GZkujBR,18e372GN,4,1399,914,D,SSH,5062,A
30,TCP,APS,EDA2,2,1GZkujBR,18e372GN,4,1405,918,D,SSH,5062,A
28,TCP,APS,EDA2,2,1GZkujBR,18e372GN,4,1411,922,D,SSH,5062,A
26,TCP,APS,EDA2,2,1GZkujBR,18e372GN,4,1417,926,D,SSH,5062,A
31,TCP,APS,EDA2,2,1GZkujBR,18e372GN,4,1423,930,D,SSH,5062,A
36,TCP,APS,EDA2,2,1GZkujBR,18e372GN,4,1429,934,D,SSH,5062,A
41,TCP,APS,EDA2,2,1GZkujBR,18e372GN,4,1435,938,D,SSH,5062,A
46,TCP,APS,EDA2,2,1GZkujBR,18e372GN,4,1441,942,D,SSH,5062,A
51,TCP,APS,EDA2,2,1GZkujBR,18e372GN,4,1447,946,D,SSH,5062,A
56,TCP,APS,EDA2,2,1GZkujBR,18e372GN,4,1453,950,D,SSH,5062,A
4,TCP,APS,EDA2,2,1GZkujBR,18e372GN,4,1459,954,D,SSH,5062,A
9,TCP,APS,EDA2,2,1GZkujBR,18e372GN,4,1465,958,D,SSH,5062,A
14,TCP,APS,EDA2,2,1GZkujBR,18e372GN,4,1471,962,D,SSH,5062,A
19,TCP,APS,EDA2,2,1GZkujBR,18e372GN,4,1477,966,D,SSH,5062,A
24,TCP,APS,EDA2,2,1GZkujBR,18e372GN,4,1483,970,A,SSH,5062,A
21,TCP,APS,EDA2,2,1GZkujBR,18e372GN,4,1489,974,A,SSH,5062,A
26,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,4,1,2,B,Port Scanning,5066,A
21,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,4,1,8,B,Port Scanning,5066,A
16,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,4,1,14,B,Port Scanning,5066,A
11,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,4,1,20,B,Port Scanning,5066,A
6,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,4,1,26,B,Port Scanning,5066,A
1,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,4,1,32,B,Port Scanning,5066,A
4,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,4,1,38,B,Port Scanning,5066,A
3,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,4,1,44,B,Port Scanning,5066,A
7,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,4,1,50,B,Port Scanning,5066,A
7,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,4,1,56,B,Port Scanning,5066,A
7,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,4,1,62,B,Port Scanning,5066,A
7,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,4,1,68,B,Port Scanning,5066,A
20,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,4,1,74,B,Port Scanning,5066,A
7,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,4,1,80,B,Port Scanning,5066,A
2,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,4,1,86,B,Port Scanning,5066,A
1,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,4,1,92,B,Port Scanning,5066,A
6,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,4,1,98,B,Port Scanning,5066,A
1,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,4,1,104,B,Port Scanning,5066,A
5,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,4,1,110,B,Port Scanning,5066,A
1,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,4,1,116,B,Port Scanning,5066,A
1,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,4,1,122,B,Port Scanning,5066,A
10,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,16,1,128,B,Port Scanning,5066,A
5,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,16,1,134,B,Port Scanning,5066,A
1,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,16,1,140,B,Port Scanning,5066,A
1,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,16,1,146,B,Port Scanning,5066,A
0,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,16,1,152,B,Port Scanning,5066,A
6,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,16,1,158,B,Port Scanning,5066,A
1,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,16,1,164,B,Port Scanning,5066,A
1,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,16,1,170,B,Port Scanning,5066,A
6,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,16,1,176,B,Port Scanning,5066,A
1,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,16,1,182,B,Port Scanning,5066,A
1,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,16,1,188,B,Port Scanning,5066,A
7,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,16,1,194,B,Port Scanning,5066,A
2,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,16,1,200,B,Port Scanning,5066,A
8,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,16,1,206,B,Port Scanning,5066,A
7,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,16,1,212,B,Port Scanning,5066,A
2,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,16,1,218,B,Port Scanning,5066,A
3,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,16,1,224,B,Port Scanning,5066,A
30,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,16,1,230,B,Port Scanning,5066,A
25,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,16,1,236,B,Port Scanning,5066,A
58,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,16,1,242,B,Port Scanning,5066,A
50,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,16,1,248,B,Port Scanning,5066,A
42,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,16,1,254,B,Port Scanning,5066,A
34,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,16,1,260,B,Port Scanning,5066,A
26,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,16,1,266,B,Port Scanning,5066,A
18,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,16,1,272,B,Port Scanning,5066,A
10,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,16,1,278,B,Port Scanning,5066,A
2,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,16,1,284,B,Port Scanning,5066,A
10,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,16,1,290,B,Port Scanning,5066,A
2,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,16,1,296,B,Port Scanning,5066,A
4,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,16,1,302,B,Port Scanning,5066,A
9,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,16,1,308,B,Port Scanning,5066,A
1,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,16,1,314,B,Port Scanning,5066,A
9,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,16,1,320,B,Port Scanning,5066,A
1,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,16,1,326,B,Port Scanning,5066,A
1,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,16,1,332,B,Port Scanning,5066,A
50,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,16,1,338,B,Port Scanning,5066,A
42,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,16,1,344,B,Port Scanning,5066,A
34,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,16,1,350,B,Port Scanning,5066,A
26,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,16,1,356,B,Port Scanning,5066,A
18,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,16,1,362,B,Port Scanning,5066,A
10,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,16,1,368,B,Port Scanning,5066,A
2,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,16,1,374,B,Port Scanning,5066,A
6,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,16,1,380,B,Port Scanning,5066,A
4,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,16,1,386,B,Port Scanning,5066,A
6,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,16,1,392,B,Port Scanning,5066,A
9,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,16,1,398,B,Port Scanning,5066,A
12,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,16,1,404,B,Port Scanning,5066,A
15,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,16,1,410,B,Port Scanning,5066,A
18,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,16,1,416,B,Port Scanning,5066,A
21,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,16,1,422,B,Port Scanning,5066,A
24,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,16,1,428,B,Port Scanning,5066,A
27,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,16,1,434,B,Port Scanning,5066,A
30,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,16,1,440,B,Port Scanning,5066,A
33,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,16,1,446,B,Port Scanning,5066,A
36,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,6,1,452,B,Port Scanning,5066,A
39,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,6,1,458,A,Port Scanning,5066,A
42,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,6,1,464,A,Port Scanning,5066,A
45,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,6,1,470,A,Port Scanning,5066,A
48,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,6,1,476,A,Port Scanning,5066,A
51,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,6,1,482,A,Port Scanning,5066,A
54,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,6,1,488,A,Port Scanning,5066,A
52,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,6,1,494,A,Port Scanning,5066,A
50,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,6,1,500,A,Port Scanning,5066,A
48,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,6,1,506,A,Port Scanning,5066,A
46,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,6,1,512,A,Port Scanning,5066,A
44,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,6,1,518,A,Port Scanning,5066,A
42,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,6,1,524,A,Port Scanning,5066,A
40,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,6,1,530,A,Port Scanning,5066,A
38,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,6,1,536,A,Port Scanning,5066,A
36,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,6,1,542,A,Port Scanning,5066,A
34,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,6,1,548,A,Port Scanning,5066,A
32,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,6,1,554,A,Port Scanning,5066,A
30,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,6,1,560,A,Port Scanning,5066,A
28,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,6,1,566,A,Port Scanning,5066,A
26,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,6,1,572,A,Port Scanning,5066,A
24,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,6,1,578,A,Port Scanning,5066,A
22,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,6,1,584,A,Port Scanning,5066,A
20,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,6,1,590,A,Port Scanning,5066,A
18,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,6,1,596,A,Port Scanning,5066,A
16,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,6,1,602,A,Port Scanning,5066,A
14,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,6,1,608,A,Port Scanning,5066,A
12,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,6,1,614,A,Port Scanning,5066,A
10,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,6,1,620,A,Port Scanning,5066,A
8,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,6,1,626,A,Port Scanning,5066,A
6,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,6,1,632,A,Port Scanning,5066,A
4,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,6,1,638,A,Port Scanning,5066,A
6,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,6,1,644,A,Port Scanning,5066,A
8,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,6,1,650,A,Port Scanning,5066,A
10,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,6,1,656,A,Port Scanning,5066,A
12,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,6,1,662,A,Port Scanning,5066,A
14,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,6,1,668,A,Port Scanning,5066,A
16,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,6,1,674,A,Port Scanning,5066,A
18,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,6,1,680,A,Port Scanning,5066,A
20,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,6,1,686,A,Port Scanning,5066,A
22,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,6,1,692,A,Port Scanning,5066,A
24,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,9,1,698,A,Port Scanning,5066,A
26,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,9,1,704,A,Port Scanning,5066,A
28,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,9,1,710,A,Port Scanning,5066,A
30,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,9,1,716,A,Port Scanning,5066,A
32,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,9,1,722,A,Port Scanning,5066,A
34,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,9,1,728,A,Port Scanning,5066,A
36,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,9,1,734,A,Port Scanning,5066,A
38,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,9,1,740,A,Port Scanning,5066,A
40,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,9,1,746,A,Port Scanning,5066,A
42,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,9,1,752,A,Port Scanning,5066,A
44,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,9,1,758,A,Port Scanning,5066,A
46,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,9,1,764,A,Port Scanning,5066,A
48,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,9,1,770,A,Port Scanning,5066,A
50,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,9,1,776,A,Port Scanning,5066,A
52,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,9,1,782,A,Port Scanning,5066,A
54,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,9,1,788,A,Port Scanning,5066,A
56,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,9,1,794,A,Port Scanning,5066,A
58,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,9,1,800,A,Port Scanning,5066,A
40,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,9,1,806,A,Port Scanning,5066,A
37,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,9,1,812,A,Port Scanning,5066,A
34,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,9,1,818,A,Port Scanning,5066,A
31,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,9,1,824,A,Port Scanning,5066,A
28,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,9,1,830,A,Port Scanning,5066,A
25,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,9,1,836,A,Port Scanning,5066,A
22,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,9,1,842,A,Port Scanning,5066,A
19,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,9,1,848,A,Port Scanning,5066,A
16,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,9,1,854,A,Port Scanning,5066,A
13,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,9,1,860,A,Port Scanning,5066,A
10,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,9,1,866,A,Port Scanning,5066,A
7,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,9,1,872,A,Port Scanning,5066,A
4,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,9,1,878,A,Port Scanning,5066,A
1,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,9,1,884,A,Port Scanning,5066,A
1,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,9,1,890,A,Port Scanning,5066,A
7,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,9,1,896,A,Port Scanning,5066,A
4,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,9,1,902,A,Port Scanning,5066,A
4,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,9,1,908,A,Port Scanning,5066,A
10,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,9,1,914,A,Port Scanning,5062,A
7,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,9,1,920,A,Port Scanning,5062,A
7,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,9,1,926,A,Port Scanning,5062,A
13,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,9,1,932,A,Port Scanning,5062,A
10,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,9,1,938,A,Port Scanning,5062,A
10,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,9,1,944,A,Port Scanning,5062,A
16,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,9,1,950,A,Port Scanning,5062,A
13,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,9,1,956,A,Port Scanning,5062,A
13,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,9,1,962,A,Port Scanning,5062,A
19,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,9,1,968,A,Port Scanning,5062,A
16,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,9,1,974,A,Port Scanning,5062,A
16,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,9,1,980,A,Port Scanning,5062,A
22,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,9,1,986,A,Port Scanning,5062,A
27,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,9,1,992,A,Port Scanning,5062,A
19,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,9,1,998,A,Port Scanning,5062,A
25,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,9,1,1004,A,Port Scanning,5062,A
30,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,9,1,1010,A,Port Scanning,5062,A
22,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,9,1,1016,A,Port Scanning,5062,A
28,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,9,1,1022,A,Port Scanning,5062,A
33,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,9,1,1028,A,Port Scanning,5062,A
25,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,9,1,1034,A,Port Scanning,5062,A
31,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,7,1,1040,A,Port Scanning,5062,A
36,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,7,1,1046,A,Port Scanning,5062,A
28,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,7,1,1052,A,Port Scanning,5062,A
34,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,7,1,1058,A,Port Scanning,5062,A
39,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,7,1,1064,A,Port Scanning,5062,A
31,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,7,1,1070,A,Port Scanning,5062,A
37,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,7,1,1076,A,Port Scanning,5062,A
42,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,7,1,1082,A,Port Scanning,5062,A
34,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,7,1,1088,A,Port Scanning,5062,A
40,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,7,1,1094,A,Port Scanning,5062,A
45,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,7,1,1100,A,Port Scanning,5062,A
37,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,7,1,1106,A,Port Scanning,5062,A
43,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,7,1,1112,A,Port Scanning,5062,A
48,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,7,1,1118,A,Port Scanning,5062,A
40,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,7,1,1124,A,Port Scanning,5062,A
46,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,7,1,1130,A,Port Scanning,5062,A
51,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,7,1,1136,A,Port Scanning,5062,A
43,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,7,1,1142,A,Port Scanning,5062,A
49,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,7,1,1148,A,Port Scanning,5062,A
54,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,7,1,1154,A,Port Scanning,5062,A
46,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,7,1,1160,A,Port Scanning,5062,A
52,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,7,1,1166,A,Port Scanning,5062,A
57,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,7,1,1172,A,Port Scanning,5062,A
49,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,7,1,1178,A,Port Scanning,5062,A
55,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,7,1,1184,A,Port Scanning,5062,A
60,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,7,1,1190,A,Port Scanning,5062,A
52,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,7,1,1196,A,Port Scanning,5062,A
58,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,7,1,1202,A,Port Scanning,5062,A
63,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,7,1,1208,A,Port Scanning,5062,A
55,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,7,1,1214,A,Port Scanning,5062,A
61,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,7,1,1220,C,Port Scanning,5062,A
66,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,7,1,1226,C,Port Scanning,5062,A
58,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,7,1,1232,C,Port Scanning,5062,A
4,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,7,1,1238,C,Port Scanning,5062,A
6,TCP,APS,JigSaw,9,1GZkujBR,18e372GN,7,1,1244,C,Port Scanning,5062,A
8,TCP,AP,JigSaw,9,1GZkujBR,18e372GN,7,1,1250,C,Port Scanning,5062,A
10,TCP,AP,JigSaw,9,1GZkujBR,18e372GN,7,1,1256,C,Port Scanning,5062,A
12,TCP,AP,JigSaw,9,1GZkujBR,18e372GN,7,1,1262,C,Port Scanning,5062,A
9,TCP,AP,JigSaw,9,1GZkujBR,18e372GN,7,1,1268,C,Port Scanning,5062,A
11,TCP,AP,JigSaw,9,1GZkujBR,18e372GN,7,1,1274,C,Port Scanning,5062,A
13,TCP,AP,JigSaw,9,1GZkujBR,18e372GN,7,1,1280,C,Port Scanning,5062,A
15,TCP,AP,JigSaw,9,1GZkujBR,18e372GN,7,1,1286,C,Port Scanning,5062,A
17,TCP,AP,JigSaw,9,1GZkujBR,18e372GN,7,1,1292,C,Port Scanning,5062,A
19,TCP,AP,JigSaw,9,1GZkujBR,18e372GN,7,1,1298,C,Port Scanning,5062,A
21,TCP,AP,JigSaw,9,1GZkujBR,18e372GN,7,1,1304,C,Port Scanning,5062,A
23,TCP,AP,JigSaw,9,1GZkujBR,18e372GN,7,1,1310,C,Port Scanning,5062,A
25,TCP,AP,JigSaw,9,1GZkujBR,18e372GN,7,1,1316,C,Port Scanning,5062,A
27,TCP,AP,JigSaw,9,1GZkujBR,18e372GN,7,1,1322,C,Port Scanning,5062,A
29,TCP,AP,JigSaw,9,1GZkujBR,18e372GN,7,1,1328,C,Port Scanning,5062,A
31,TCP,AP,JigSaw,9,1GZkujBR,18e372GN,7,1,1334,C,Port Scanning,5062,A
7,TCP,AP,JigSaw,9,1GZkujBR,18e372GN,7,1,1340,C,Port Scanning,5062,A
9,TCP,AP,JigSaw,9,1GZkujBR,18e372GN,7,1,1346,C,Port Scanning,5062,A
